"event","quarter","id","industry","time","resolution","realization","grpd_id_time_event","EV","VarPredictedAcross","VarPredicted","sqDevFromRealization","grpd_time_event","meanEV","sqDevFromMeanEV","disagreementEV","withinId","disagreementEVMinusPersoni","distanceFromResolution","dataSet","error","perc_error"
2009,2,20,2,2009.375,1,9.28333333333333,1,8.8,0.0475,0.0891666666666667,0.233611111111109,1,9.24714478723404,0.199938460750578,0.105049162877614,1,0.102891863178698,0.625,"PRUNEMP",0.144444444444442,1.61993769470402
2009,2,84,1,2009.375,1,9.28333333333333,5,9.2925,0.07381875,0.115485416666667,8.40277777778203e-05,1,9.24714478723404,0.0020570953250452,0.105049162877614,2,0.107287148705636,0.625,"PRUNEMP",-0.115401388888889,-0.999272394903156
2009,2,407,2,2009.375,1,9.28333333333333,15,9.275,0.036875,0.0785416666666667,6.94444444443773e-05,1,9.24714478723404,0.00077591287823681,0.105049162877614,3,0.107315605971704,0.625,"PRUNEMP",-0.0784722222222223,-0.999115826702034
2009,2,411,2,2009.375,1,9.28333333333333,72,8.65,0.09,0.131666666666667,0.401111111111106,1,9.24714478723404,0.356581896920789,0.105049162877614,4,0.0994125429991139,0.625,"PRUNEMP",0.269444444444439,2.04641350210967
2009,2,420,2,2009.375,1,9.28333333333333,103,9.375,0.071875,0.113541666666667,0.00840277777777845,1,9.24714478723404,0.0163469554314284,0.105049162877614,5,0.106969746330872,0.625,"PRUNEMP",-0.105138888888888,-0.925993883792043
2009,2,421,2,2009.375,1,9.28333333333333,136,9.5375,0.58921875,0.630885416666667,0.0646006944444461,1,9.24714478723404,0.0843061495803645,0.105049162877614,6,0.105460255723594,0.625,"PRUNEMP",-0.56628472222222,-0.897603126117942
2009,2,424,1,2009.375,1,9.28333333333333,346,9.125,0.526875,0.568541666666667,0.0250694444444433,1,9.24714478723404,0.0149193490484494,0.105049162877614,7,0.107001455924445,0.625,"PRUNEMP",-0.543472222222223,-0.955905704165142
2009,2,426,2,2009.375,1,9.28333333333333,371,8.6,0.1525,0.194166666666667,0.46694444444444,1,9.24714478723404,0.418796375644194,0.105049162877614,8,0.0980306524036507,0.625,"PRUNEMP",0.272777777777773,1.40486409155935
2009,2,431,1,2009.375,1,9.28333333333333,521,9.2,0.1225,0.164166666666667,0.00694444444444395,1,9.24714478723404,0.00222263096334315,0.105049162877614,9,0.10728347187435,0.625,"PRUNEMP",-0.157222222222223,-0.957698815566839
2009,2,433,2,2009.375,1,9.28333333333333,551,9.5,0.0625,0.104166666666667,0.046944444444446,1,9.24714478723404,0.0639357586229179,0.105049162877614,10,0.105912717148452,0.625,"PRUNEMP",-0.0572222222222206,-0.549333333333318
