"event","quarter","id","industry","time","resolution","realization","grpd_id_time_event","EV","VarPredictedAcross","VarPredicted","sqDevFromRealization","grpd_time_event","meanEV","sqDevFromMeanEV","disagreementEV","withinId","disagreementEVMinusPersoni","distanceFromResolution","dataSet","error","perc_error"
2007,1,20,2,2007.125,1,2.31034,1,2.65,0.14,0.181666666666667,0.1153689156,1,2.30254761904762,0.120723157029478,0.0983960453514739,1,0.0977796653777513,0.875,"PRCCPI",-0.0662977510666668,-0.364941748990826
2007,1,407,2,2007.125,1,2.31034,27,2.7,0.0725,0.114166666666667,0.1518349156,1,2.30254761904762,0.157968395124717,0.0983960453514739,2,0.0968490883402736,0.875,"PRCCPI",0.0376682489333334,0.329940866569344
2007,1,411,2,2007.125,1,2.31034,79,2.31,0.1714,0.213066666666667,1.15600000000005e-07,1,2.30254761904762,5.5537981859411e-05,0.0983960453514739,3,0.100794561273052,0.875,"PRCCPI",-0.213066551066667,-0.999999457446809
2007,1,420,2,2007.125,1,2.31034,123,2.25,0.1,0.141666666666667,0.00364091560000001,1,2.30254761904762,0.0027612522675737,0.0983960453514739,4,0.100726958655562,0.875,"PRCCPI",-0.138025751066667,-0.974299419294118
2007,1,421,2,2007.125,1,2.31034,177,2.2,0.1975,0.239166666666667,0.0121749156,1,2.30254761904762,0.0105160141723356,0.0983960453514739,5,0.100533204937537,0.875,"PRCCPI",-0.226991751066667,-0.949094429547038
2007,1,424,1,2007.125,1,2.31034,347,2.265,0.356025,0.397691666666667,0.00205571559999999,1,2.30254761904762,0.00140982369614512,0.0983960453514739,6,0.100760724271267,0.875,"PRCCPI",-0.395635951066667,-0.99483088087505
2007,1,426,2,2007.125,1,2.31034,382,2.975,0.211875,0.253541666666667,0.4417729156,1,2.30254761904762,0.452192204648526,0.0983960453514739,7,0.0894978688280785,0.875,"PRCCPI",0.188231248933333,0.742407555365653
2007,1,431,1,2007.125,1,2.31034,517,2.25,0.125,0.166666666666667,0.00364091560000001,1,2.30254761904762,0.0027612522675737,0.0983960453514739,8,0.100726958655562,0.875,"PRCCPI",-0.163025751066667,-0.9781545064
2007,1,433,2,2007.125,1,2.31034,554,2.35,0.09,0.131666666666667,0.00157291559999997,1,2.30254761904762,0.00225172845804985,0.0983960453514739,9,0.100739689173111,0.875,"PRCCPI",-0.130093751066667,-0.98805380556962
2007,1,448,2,2007.125,1,2.31034,662,2.325,0.331875,0.373541666666667,0.00021491559999999,1,2.30254761904762,0.000504109410430826,0.0983960453514739,10,0.100783353658537,0.875,"PRCCPI",-0.373326751066667,-0.999424654277747
2007,1,456,1,2007.125,1,2.31034,668,2,0.1125,0.154166666666667,0.0963109156,1,2.30254761904762,0.0915350617913832,0.0983960453514739,11,0.0985089336704343,0.875,"PRCCPI",-0.0578557510666666,-0.375280547459459
2007,1,463,2,2007.125,1,2.31034,700,2.5,0.1825,0.224166666666667,0.0359709156000001,1,2.30254761904762,0.0389874427437643,0.0983960453514739,12,0.0998218426531826,0.875,"PRCCPI",-0.188195751066667,-0.839534948996282
2007,1,472,2,2007.125,1,2.31034,790,2.1,0.0525,0.0941666666666667,0.0442429156,1,2.30254761904762,0.0410255379818594,0.0983960453514739,13,0.0997709205829863,0.875,"PRCCPI",-0.0499237510666667,-0.530163728141593
2007,1,483,3,2007.125,1,2.31034,868,1.72,0.91785,0.959516666666667,0.3485013156,1,2.30254761904762,0.33936172845805,0.0983960453514739,14,0.0923169527067222,0.875,"PRCCPI",-0.611015351066667,-0.636794932587587
2007,1,484,2,2007.125,1,2.31034,916,2.17,0.2586,0.300266666666667,0.0196953156,1,2.30254761904762,0.0175688713151928,0.0983960453514739,15,0.100356988399762,0.875,"PRCCPI",-0.280571351066667,-0.934407252664298
2007,1,504,1,2007.125,1,2.31034,1048,2.2,0.1225,0.164166666666667,0.0121749156,1,2.30254761904762,0.0105160141723356,0.0983960453514739,16,0.100533204937537,0.875,"PRCCPI",-0.151991751066667,-0.925838077563452
2007,1,507,3,2007.125,1,2.31034,1214,2.18,0.1501,0.191766666666667,0.0169885156,1,2.30254761904762,0.0150179189342403,0.0983960453514739,17,0.100420724271267,0.875,"PRCCPI",-0.174778151066667,-0.911410487050235
2007,1,508,2,2007.125,1,2.31034,1282,1.985,0.122275,0.163941666666667,0.1058461156,1,2.30254761904762,0.100836490362812,0.0983960453514739,18,0.0982765362879238,0.875,"PRCCPI",-0.0580955510666668,-0.354367210288213
2007,1,510,2,2007.125,1,2.31034,1336,2,0.3125,0.354166666666667,0.0963109156,1,2.30254761904762,0.0915350617913832,0.0983960453514739,19,0.0985089336704343,0.875,"PRCCPI",-0.257855751066667,-0.728063297129412
2007,1,512,2,2007.125,1,2.31034,1449,2.6,0.1025,0.144166666666667,0.0839029156,1,2.30254761904762,0.0884779189342404,0.0983960453514739,20,0.0985853167757287,0.875,"PRCCPI",-0.0602637510666666,-0.418014458265896
2007,1,516,1,2007.125,1,2.31034,1513,1.7995,0.32379975,0.365466416666667,0.2609575056,1,2.30254761904762,0.253056907029478,0.0983960453514739,21,0.0944732897085069,0.875,"PRCCPI",-0.104508911066667,-0.285960368177924
2007,1,518,2,2007.125,1,2.31034,1549,1.75,0.25,0.291666666666667,0.3139809156,1,2.30254761904762,0.305308871315193,0.0983960453514739,22,0.0931677676977989,0.875,"PRCCPI",0.0223142489333334,0.0765059963428573
2007,1,519,1,2007.125,1,2.31034,1661,2.25,0.525,0.566666666666667,0.00364091560000001,1,2.30254761904762,0.0027612522675737,0.0983960453514739,23,0.100726958655562,0.875,"PRCCPI",-0.563025751066667,-0.993574854823529
2007,1,520,2,2007.125,1,2.31034,1675,2.4,0.1525,0.194166666666667,0.00803891559999989,1,2.30254761904762,0.00949696655328787,0.0983960453514739,24,0.100558665972635,0.875,"PRCCPI",-0.186127751066667,-0.958597859570816
2007,1,521,1,2007.125,1,2.31034,1747,2.275,0.436875,0.478541666666667,0.00124891560000001,1,2.30254761904762,0.00075887131519275,0.0983960453514739,25,0.100776988399762,0.875,"PRCCPI",-0.477292751066667,-0.997390163308663
