"event","quarter","id","industry","time","resolution","realization","grpd_id_time_event","EV","VarPredictedAcross","VarPredicted","sqDevFromRealization","grpd_time_event","meanEV","sqDevFromMeanEV","disagreementEV","withinId","disagreementEVMinusPersoni","distanceFromResolution","dataSet","error","perc_error"
1968,4,1,"#N/A",1968.875,1,9.4,1,6,0.45,0.533333333333333,11.56,1,6.28441176470588,0.0808900519031141,1.55842200692041,1,1.57600020904195,0.125,"PRGDP",11.0266666666667,20.675
1968,4,2,"#N/A",1968.875,1,9.4,19,6.1,1.04,1.12333333333333,10.89,1,6.28441176470588,0.0340076989619378,1.55842200692041,2,1.57656497661565,0.125,"PRGDP",9.76666666666667,8.69436201780416
1968,4,3,"#N/A",1968.875,1,9.4,27,6.8,0.41,0.493333333333333,6.76,1,6.28441176470588,0.265831228373702,1.55842200692041,3,1.57377231788549,0.125,"PRGDP",6.26666666666667,12.7027027027027
1968,4,4,"#N/A",1968.875,1,9.4,54,6.15,1.3275,1.41083333333333,10.5625,1,6.28441176470588,0.0180665224913493,1.55842200692041,4,1.57675701176304,0.125,"PRGDP",9.15166666666667,6.48670998227998
1968,4,5,"#N/A",1968.875,1,9.4,69,4.66,7.4944,7.57773333333333,22.4676,1,6.28441176470588,2.63871358131488,1.55842200692041,5,1.54518742559524,0.125,"PRGDP",14.8898666666667,1.96494994105537
1968,4,6,"#N/A",1968.875,1,9.4,94,5.15,2.0275,2.11083333333333,18.0625,1,6.28441176470588,1.28689005190312,1.55842200692041,6,1.56147214781746,0.125,"PRGDP",15.9516666666667,7.55704697986577
1968,4,7,"#N/A",1968.875,1,9.4,102,7.47,1.6841,1.76743333333333,3.7249,1,6.28441176470588,1.40561946366782,1.55842200692041,7,1.56004187570862,0.125,"PRGDP",1.95746666666667,1.10751937838297
1968,4,8,"#N/A",1968.875,1,9.4,137,5.7,0.16,0.243333333333333,13.69,1,6.28441176470588,0.341537110726643,1.55842200692041,8,1.57286032808957,0.125,"PRGDP",13.4466666666667,55.2602739726027
1968,4,9,"#N/A",1968.875,1,9.4,171,5.435,3.918275,4.00160833333333,15.721225,1,6.28441176470588,0.72150034602076,1.55842200692041,9,1.56828310657596,0.125,"PRGDP",11.7196166666667,2.92872657452316
1968,4,10,"#N/A",1968.875,1,9.4,223,6.67,1.5811,1.66443333333333,7.4529,1,6.28441176470588,0.148678287197232,1.55842200692041,10,1.57518359906462,0.125,"PRGDP",5.78846666666667,3.47774017183025
1968,4,11,"#N/A",1968.875,1,9.4,237,5.35,0.9275,1.01083333333333,16.4025,1,6.28441176470588,0.873125346020762,1.55842200692041,11,1.5664565582483,0.125,"PRGDP",15.3916666666667,15.2267106347898
1968,4,12,"#N/A",1968.875,1,9.4,238,7.12,2.0356,2.11893333333333,5.1984,1,6.28441176470588,0.698207698961937,1.55842200692041,12,1.56856370110544,0.125,"PRGDP",3.07946666666667,1.45330984142965
1968,4,13,"#N/A",1968.875,1,9.4,285,6.25,1.3875,1.47083333333333,9.9225,1,6.28441176470588,0.001184169550173,1.55842200692041,13,1.57696038477891,0.125,"PRGDP",8.45166666666667,5.74617563739377
1968,4,15,"#N/A",1968.875,1,9.4,325,6.4,0.39,0.473333333333333,9,1,6.28441176470588,0.0133606401384082,1.55842200692041,14,1.57681370110544,0.125,"PRGDP",8.52666666666667,18.0140845070423
1968,4,16,"#N/A",1968.875,1,9.4,383,4.6,1.09,1.17333333333333,23.04,1,6.28441176470588,2.83724299307959,1.55842200692041,15,1.54279584396259,0.125,"PRGDP",21.8666666666667,18.6363636363636
1968,4,17,"#N/A",1968.875,1,9.4,411,9.55,6.6975,6.78083333333333,0.0224999999999996,1,6.28441176470588,10.6640665224913,1.55842200692041,16,1.44851012967687,0.125,"PRGDP",-6.75833333333333,-0.996681823767973
1968,4,18,"#N/A",1968.875,1,9.4,412,2.9,0.84,0.923333333333333,42.25,1,6.28441176470588,11.4542429930796,1.55842200692041,17,1.43899128047052,0.125,"PRGDP",41.3266666666667,44.7581227436823
1968,4,19,"#N/A",1968.875,1,9.4,430,5.33,3.0411,3.12443333333333,16.5649,1,6.28441176470588,0.910901816608996,1.55842200692041,18,1.56600148455215,0.125,"PRGDP",13.4404666666667,4.30172938026095
1968,4,20,"#N/A",1968.875,1,9.4,456,0.5,0.1,0.183333333333333,79.21,1,6.28441176470588,33.4594194636678,1.55842200692041,19,1.17390624645692,0.125,"PRGDP",79.0266666666667,431.054545454545
1968,4,21,"#N/A",1968.875,1,9.4,626,7.1,0.44,0.523333333333333,5.29,1,6.28441176470588,0.665184169550173,1.55842200692041,20,1.56896151856576,0.125,"PRGDP",4.76666666666667,9.10828025477708
1968,4,22,"#N/A",1968.875,1,9.4,648,6.55,0.5475,0.630833333333333,8.1225,1,6.28441176470588,0.0705371107266436,1.55842200692041,21,1.57612492559524,0.125,"PRGDP",7.49166666666667,11.8758256274769
1968,4,23,"#N/A",1968.875,1,9.4,680,6.2,0.61,0.693333333333333,10.24,1,6.28441176470588,0.00712534602076118,1.55842200692041,22,1.57688881448413,0.125,"PRGDP",9.54666666666667,13.7692307692308
1968,4,24,"#N/A",1968.875,1,9.4,718,6.5,2.1,2.18333333333333,8.41,1,6.28441176470588,0.0464782871972319,1.55842200692041,23,1.57641474985828,0.125,"PRGDP",6.22666666666667,2.85190839694657
1968,4,25,"#N/A",1968.875,1,9.4,720,6.675,5.131875,5.21520833333333,7.42562500000001,1,6.28441176470588,0.152559169550172,1.55842200692041,24,1.57513684807256,0.125,"PRGDP",2.21041666666668,0.423840530499742
1968,4,26,"#N/A",1968.875,1,9.4,731,6.5,1.7,1.78333333333333,8.41,1,6.28441176470588,0.0464782871972323,1.55842200692041,25,1.57641474985828,0.125,"PRGDP",6.62666666666666,3.71588785046729
1968,4,27,"#N/A",1968.875,1,9.4,739,5.9,0.44,0.523333333333333,12.25,1,6.28441176470588,0.14777240484429,1.55842200692041,26,1.57519451176304,0.125,"PRGDP",11.7266666666667,22.4076433121019
